key,value,formatted,unit,source,note,module
"pums_tx_musdir_hicov","84.06903418519748","84.1%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with any health insurance (HICOV = 1). Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_hicov_moe","7.01419046619389","+/- 7.0 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with any health insurance (HICOV = 1). Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_privcov","82.27680053103219","82.3%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_privcov_moe","7.516011445201221","+/- 7.5 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_pubcov","2.42283438433455","2.4%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_pubcov_moe","2.1464658822184","+/- 2.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_lt10k","6.770660471291071","6.8%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_lt10k_moe","4.67011020461729","+/- 4.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_lt25k","20.37836043810156","20.4%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_lt25k_moe","6.54513171661039","+/- 6.5 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_lt50k","33.15632260205775","33.2%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_lt50k_moe","8.38581275913681","+/- 8.4 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_ltmusiccensus","10.88615997344839","10.9%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_ltmusiccensus_moe","5.11868998431085","+/- 5.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_nonposearn","0","0.0%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share of employed people reporting zero or negative earnings from work. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_nonposearn_moe","0","+/- 0.0 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share of employed people reporting zero or negative earnings from work. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_wtd_pos","3013","3,013","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Weighted denominator for every POS-base figure in this cell. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_meanpernp_pos","67814.68079288409","$67,800","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean personal earnings from work. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_meanpernp_pos_moe","7899.200332284294","+/- $7,900","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_meanpincp_pos","70670.72464972796","$70,700","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean total personal income. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_meanpincp_pos_moe","8894.056935286293","+/- $8,900","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medpincp_emp","67769.44106171347","$67,800","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median total personal income. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medpincp_emp_moe","7432.995192105341","+/- $7,400","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medpernp_emp","64667.21758738622","$64,700","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median personal earnings from work, zero and negative earners included. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medpernp_emp_moe","7754.721544975116","+/- $7,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median personal earnings from work, zero and negative earners included. Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medpernp_pos","64667.21758738622","$64,700","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","HEADLINE earnings figure. Median personal earnings from work. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medpernp_pos_moe","7754.721544975116","+/- $7,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. HEADLINE earnings figure. Median personal earnings from work. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medpincp_pos","67769.44106171347","$67,800","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median total personal income on the same base as the headline earnings figure, so the earnings-to-income gap is not a base artefact. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medpincp_pos_moe","7432.995192105341","+/- $7,400","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income on the same base as the headline earnings figure, so the earnings-to-income gap is not a base artefact. Base POS = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_musdir_medwkhp","40","40","usual hours per week","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median usual hours worked per week (WKHP). Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
"pums_tx_musdir_medwkwn","52","52","weeks worked in past 12 months","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median weeks worked in the past 12 months (WKWN). Base EMP = Music directors and composers (OCCP 2751), Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 122 unweighted records.","pums"
